Time (s),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
465.0,246.0,11.77,71.48
470.0,247.7,11.19,72.72
475.0,248.9,9.91,73.96
480.0,260.6,10.34,75.27
485.0,259.2,11.39,76.56
490.0,268.1,12.63,77.9
495.0,275.8,12.2,79.28
500.0,272.0,10.77,80.64
505.0,275.2,11.9,82.02
510.0,268.3,12.06,83.36
515.0,282.3,12.12,84.77
520.0,287.6,13.23,86.21
525.0,285.4,13.64,87.64
530.0,285.6,13.51,89.06
535.0,289.4,11.92,90.51
540.0,276.0,10.6,91.89
545.1,279.1,12.5,93.29
550.0,280.9,13.0,94.69
555.0,267.4,12.29,96.03
560.0,265.5,11.79,97.35
565.1,271.6,11.81,98.71
570.0,256.4,13.67,99.99
575.0,262.1,12.91,101.3
580.0,250.1,9.79,102.55
585.0,240.0,9.19,103.75
590.0,224.8,10.24,104.88
595.0,225.3,10.45,106.0
600.0,218.0,11.18,107.1
605.0,218.0,10.03,108.19
610.0,208.9,10.04,109.23
615.0,207.4,9.29,110.27
620.1,216.0,7.59,111.35
625.0,205.4,6.3,112.37
630.0,201.5,6.26,113.38
635.0,202.9,6.94,114.39
640.0,207.8,8.95,115.43
645.0,217.2,10.16,116.52
650.0,221.1,9.98,117.63
655.0,213.6,10.51,118.69
660.0,213.2,8.85,119.76
665.0,213.5,10.08,120.83
670.0,215.5,11.51,121.9
675.0,211.7,11.17,122.96
680.0,214.3,11.14,124.03
685.0,227.5,10.34,125.17
690.0,224.5,9.58,126.29
695.0,227.4,10.31,127.43
700.0,232.1,9.55,128.59
705.0,236.8,9.28,129.78
710.0,241.1,11.09,130.98
715.0,245.5,10.72,132.21
720.0,241.7,11.68,133.42
725.0,245.1,9.28,134.64
730.0,242.9,9.11,135.86
735.0,247.8,9.92,137.1
740.0,259.1,11.7,138.39
745.0,261.5,11.87,139.7
750.0,261.2,11.74,141.01
755.0,259.8,12.23,142.3
760.0,276.9,11.29,143.69
765.0,277.0,12.52,145.07
770.0,280.9,12.12,146.48
775.0,276.9,13.12,147.86
780.0,279.4,11.78,149.26
785.0,278.3,10.88,150.65
790.0,271.3,10.15,152.01
795.0,261.4,11.76,153.31
800.0,266.3,11.34,154.65
805.0,262.3,10.55,155.96
810.0,269.9,11.41,157.31
815.0,268.1,11.44,158.65
820.0,261.1,12.02,159.95
825.0,272.4,10.92,161.32
830.0,263.0,11.53,162.63
835.0,274.3,11.57,164.0
840.0,273.7,13.14,165.37
845.0,267.8,12.47,166.71
850.0,272.2,11.23,168.07
855.0,287.4,12.31,169.51
860.0,281.1,11.85,170.91
865.1,291.8,12.62,172.37
870.0,290.3,11.56,173.82
875.0,289.1,11.69,175.27
880.0,283.3,11.77,176.69
885.0,280.8,12.33,178.09
890.0,286.9,14.08,179.52
895.0,315.4,13.37,181.1
900.0,298.5,13.47,182.59
905.0,309.5,12.05,184.14
910.0,321.3,12.04,185.75
915.0,321.1,13.56,187.35
920.0,316.6,14.13,188.94
925.0,321.2,13.92,190.54
930.0,311.5,12.02,192.1
935.0,318.6,11.73,193.69
940.0,317.7,11.39,195.28
945.0,329.6,11.9,196.93
950.0,330.1,13.93,198.58
955.0,336.0,15.81,200.26
960.0,336.0,16.92,201.94
965.0,337.1,14.53,203.62
970.0,341.8,13.97,205.33
975.0,352.5,13.86,207.1
980.0,351.0,13.03,208.85
985.0,349.8,14.45,210.6
990.0,357.0,13.22,212.38
995.0,349.9,14.18,214.13
1000.0,358.6,15.96,215.93
1005.0,357.5,14.8,217.71
1010.0,346.9,15.1,219.45
1015.0,356.6,14.06,221.23
1020.0,357.9,14.91,223.02
1025.0,358.1,17.18,224.81
1030.0,366.5,16.59,226.64
1035.0,358.4,14.95,228.44
1040.0,338.0,12.57,230.13
1045.0,352.3,14.06,231.89
1050.0,361.4,15.97,233.7
1055.0,346.2,15.41,235.43
1060.0,354.5,15.34,237.2
1065.0,361.4,13.66,239.01
1070.0,358.0,13.48,240.8
1075.0,338.5,13.42,242.49
1080.0,342.2,13.56,244.2
1085.0,336.0,13.56,245.88
1090.0,339.0,15.37,247.57
1095.0,336.3,15.02,249.26
1100.0,334.1,14.13,250.93
1105.0,333.4,13.81,252.59
1110.0,339.9,12.43,254.29
1115.0,342.6,13.48,256.01
1120.0,345.1,15.02,257.73
1125.0,338.0,13.79,259.42
1130.0,332.4,13.6,261.08
1135.0,329.4,11.87,262.73
1140.0,319.0,13.49,264.33
1145.0,323.3,14.53,265.94
1150.0,323.2,12.98,267.56
1155.0,319.0,14.51,269.15
1160.0,324.1,12.6,270.77
1165.0,321.6,14.62,272.38
1170.0,319.9,12.74,273.98
1175.0,306.1,12.61,275.51
1180.0,312.2,13.25,277.07
1185.0,306.3,11.15,278.6
1190.0,304.8,11.37,280.13
1195.0,301.3,12.34,281.64
1200.1,296.2,13.46,283.12
1205.0,308.3,13.1,284.66
1210.0,312.7,12.88,286.22
1215.0,298.3,10.46,287.71
1220.0,306.5,13.71,289.25
1225.1,292.3,14.54,290.71
1230.0,300.8,13.34,292.21
1235.0,289.7,12.58,293.66
1240.0,291.1,11.46,295.12
1245.1,303.3,12.82,296.63
1250.0,305.2,13.29,298.16
1255.0,298.6,12.99,299.65
1260.0,280.8,10.69,301.05
1265.0,284.6,10.68,302.48
1270.0,288.7,11.95,303.92
1275.0,289.3,11.97,305.37
1280.0,297.2,11.73,306.85
1285.0,289.8,12.85,308.3
1290.0,279.0,19.45,309.7
1295.0,277.0,3.99,311.08
1300.0,263.7,14.73,312.4
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
