Time (s),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
320.0,41.6,2.02,23.63
325.0,40.9,3.48,23.83
330.0,42.1,3.76,24.04
335.0,43.2,2.65,24.26
340.0,44.3,2.85,24.48
345.0,44.9,3.56,24.7
350.0,47.4,5.25,24.94
355.0,46.1,3.88,25.17
360.0,48.3,1.38,25.41
365.0,46.8,3.8,25.65
370.0,47.8,4.89,25.89
375.0,47.0,5.54,26.12
380.0,47.8,5.21,26.36
385.0,49.2,1.9,26.61
390.0,49.8,1.66,26.86
395.0,51.0,2.99,27.11
400.0,50.6,4.0,27.36
405.0,51.1,5.59,27.62
410.0,50.4,4.87,27.87
415.0,50.1,1.85,28.12
420.0,52.6,0.98,28.38
425.0,52.5,2.05,28.65
430.0,51.0,2.42,28.9
435.0,51.8,3.99,29.16
440.0,51.6,3.12,29.42
445.0,52.6,3.75,29.68
450.0,52.8,5.47,29.95
455.0,52.1,5.95,30.21
460.0,52.5,5.16,30.47
465.0,52.7,4.08,30.73
470.0,54.7,2.44,31.01
475.0,55.2,2.04,31.28
480.0,54.3,3.81,31.55
485.0,56.0,4.34,31.83
490.0,56.0,4.68,32.11
495.0,56.4,4.47,32.39
500.0,55.6,5.72,32.67
505.0,58.8,5.63,32.97
510.0,57.5,5.0,33.25
515.0,57.8,5.18,33.54
520.0,60.0,2.79,33.84
525.0,61.0,3.29,34.15
530.0,61.6,4.16,34.46
535.0,62.1,3.5,34.77
540.0,62.5,5.7,35.08
545.0,63.8,4.93,35.4
550.0,65.1,4.92,35.72
555.0,65.6,6.44,36.05
560.0,66.1,5.53,36.38
565.0,66.4,5.05,36.72
570.0,67.4,4.97,37.05
575.0,66.9,4.16,37.39
580.0,70.5,5.81,37.74
585.0,70.6,4.84,38.09
590.0,70.1,4.94,38.44
595.0,71.7,4.16,38.8
600.0,71.0,3.63,39.16
605.0,72.6,5.19,39.52
610.0,72.6,5.72,39.88
615.0,73.2,6.96,40.25
620.0,73.9,5.48,40.62
625.0,75.4,4.99,40.99
630.0,75.4,5.44,41.37
635.0,75.9,6.06,41.75
640.0,76.7,6.15,42.13
645.0,75.6,5.43,42.51
650.0,78.8,5.28,42.91
655.0,81.1,7.28,43.31
660.0,81.1,6.78,43.72
665.0,81.9,5.6,44.13
670.0,82.5,5.03,44.54
675.0,84.4,3.68,44.96
680.0,84.9,5.34,45.39
685.0,86.9,5.03,45.82
690.0,87.9,4.58,46.26
695.0,89.0,6.24,46.7
700.0,90.6,6.32,47.16
705.0,93.7,6.3,47.63
710.0,95.7,6.5,48.1
715.0,99.8,6.16,48.6
720.0,101.2,6.71,49.11
725.0,103.9,8.85,49.63
730.0,107.1,7.63,50.16
735.0,114.1,8.47,50.73
740.0,121.0,7.98,51.34
745.0,130.6,8.42,51.99
750.0,139.5,10.03,52.69
755.0,145.7,8.61,53.42
760.0,149.3,9.13,54.17
765.0,148.2,9.04,54.91
770.0,151.0,8.78,55.66
775.0,153.5,8.63,56.43
780.0,159.9,7.84,57.23
785.0,162.0,8.7,58.04
790.0,164.2,10.02,58.86
795.0,169.5,9.8,59.71
800.0,169.4,10.38,60.55
805.0,177.4,9.76,61.44
810.0,179.8,9.39,62.34
815.0,182.5,10.1,63.25
820.0,179.0,9.06,64.15
825.0,176.7,9.51,65.03
830.0,174.3,9.18,65.9
835.0,167.3,8.76,66.74
840.0,165.0,10.01,67.56
845.0,162.5,9.84,68.38
850.0,154.7,8.43,69.15
855.0,149.4,8.36,69.9
860.0,144.8,8.75,70.62
865.0,145.7,8.52,71.35
870.0,143.4,8.04,72.07
875.0,140.1,8.11,72.77
880.0,140.9,8.2,73.47
885.0,141.3,9.31,74.18
890.0,137.4,9.99,74.87
895.0,138.3,7.93,75.56
900.0,140.2,8.23,76.26
905.0,143.1,8.82,76.97
910.0,142.4,9.55,77.69
915.0,144.5,9.03,78.41
920.0,146.4,7.34,79.14
925.0,146.2,6.25,79.87
930.0,148.0,6.66,80.61
935.0,150.3,7.4,81.36
940.0,153.2,8.73,82.13
945.0,156.0,7.58,82.91
950.0,159.6,7.63,83.71
955.0,161.4,7.41,84.51
960.0,160.6,7.91,85.32
965.0,162.2,9.15,86.13
970.0,166.4,9.16,86.96
975.0,166.2,8.8,87.79
980.0,168.8,9.11,88.64
985.0,173.7,9.84,89.5
990.0,177.3,9.28,90.39
995.0,176.8,8.74,91.27
1000.0,177.0,8.23,92.16
1005.0,180.5,9.43,93.06
1010.0,183.1,10.64,93.98
1015.0,184.7,10.97,94.9
1020.0,188.7,9.68,95.84
1025.0,193.8,9.27,96.81
1030.0,193.8,8.9,97.78
1035.0,195.9,10.75,98.76
1040.0,199.6,10.35,99.76
1045.0,202.6,9.5,100.77
1050.0,204.9,9.95,101.8
1055.0,207.2,10.89,102.83
1060.0,211.0,10.89,103.89
1065.0,215.6,9.85,104.97
1070.0,215.8,10.44,106.04
1075.0,217.6,10.9,107.13
1080.0,218.8,11.86,108.23
1085.0,218.6,10.71,109.32
1090.0,221.0,8.84,110.42
1095.0,222.3,9.73,111.54
1100.0,222.9,10.92,112.65
1105.0,225.1,12.38,113.78
1110.0,228.0,12.48,114.92
1115.0,229.9,11.12,116.06
1120.0,232.5,10.52,117.23
1125.0,232.4,9.65,118.39
1130.0,234.7,10.25,119.56
1135.0,234.2,12.12,120.73
1140.0,236.9,12.05,121.92
1145.0,238.3,13.47,123.11
1150.0,239.1,11.85,124.31
1155.0,240.6,10.96,125.51
1160.0,241.9,11.51,126.72
1165.0,244.2,10.71,127.94
1170.0,245.0,11.97,129.16
1175.0,246.7,11.97,130.4
1180.0,247.4,11.0,131.63
1185.0,244.2,9.26,132.86
1190.0,245.0,8.48,134.08
1195.0,241.1,9.56,135.29
1200.0,239.8,10.78,136.48
1205.0,240.9,10.34,137.69
1210.0,239.5,8.77,138.89
1215.0,236.2,7.98,140.07
1220.0,234.6,10.44,141.24
1225.0,229.9,10.09,142.39
1230.0,230.4,10.09,143.54
1235.0,229.9,9.38,144.69
1240.0,224.2,8.17,145.81
1245.0,221.3,9.61,146.92
1250.0,217.2,10.08,148.0
1255.0,218.8,10.31,149.1
1260.0,218.8,9.92,150.19
1265.0,217.7,8.78,151.28
1270.0,217.3,9.25,152.37
1275.0,218.5,9.96,153.46
1280.0,217.2,10.2,154.55
1285.0,220.6,9.94,155.65
1290.0,219.6,8.86,156.75
1295.0,221.8,8.64,157.86
1300.0,223.6,8.83,158.97
1305.0,228.4,9.72,160.12
1310.0,228.9,8.9,161.26
1315.0,229.0,9.12,162.4
1320.0,229.4,8.63,163.55
1325.0,228.1,8.55,164.69
1330.0,227.6,9.96,165.83
1335.0,227.1,9.14,166.97
1340.0,225.0,8.69,168.09
1345.0,221.2,8.55,169.2
1350.0,216.8,7.47,170.28
1355.0,215.8,8.92,171.36
1360.0,213.0,8.37,172.42
1365.0,209.0,7.59,173.47
1370.0,207.5,7.91,174.51
1375.0,203.6,7.52,175.53
1380.0,203.1,9.09,176.54
1385.0,199.4,9.04,177.54
1390.0,198.9,8.38,178.53
1395.0,201.2,8.52,179.54
1400.0,201.5,9.2,180.55
1405.0,203.6,8.62,181.56
1410.0,206.6,8.05,182.6
1415.0,207.0,8.03,183.63
1420.0,212.2,7.98,184.69
1425.0,213.5,9.39,185.76
1430.0,213.0,7.93,186.83
1435.0,211.6,6.58,187.88
1440.0,212.1,6.26,188.94
1445.0,207.9,5.71,189.98
1450.0,202.0,6.05,190.99
1455.0,198.6,6.68,191.99
1460.0,194.4,6.51,192.96
1465.0,192.2,6.15,193.92
1470.0,183.9,5.75,194.84
1475.0,178.4,4.69,195.73
1480.0,171.1,6.33,196.59
1485.0,168.3,5.88,197.43
1490.0,164.1,5.51,198.25
1495.0,158.7,5.74,199.04
1500.0,156.8,5.39,199.83
1505.0,151.3,5.54,200.58
1510.0,150.0,3.69,201.33
1515.0,145.2,3.47,202.06
1520.0,142.1,4.73,202.77
1525.0,137.4,5.88,203.46
1530.0,133.6,6.37,204.12
1535.0,129.1,4.93,204.77
1540.0,126.0,3.53,205.4
1545.0,124.5,3.8,206.02
1550.0,121.9,4.24,206.63
1555.0,118.6,4.48,207.22
1560.0,119.1,2.04,207.82
1565.0,115.3,5.73,208.4
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
